953,Apex Zinogre Scroll,A hanging scroll depictingan Apex Zinogre in MasterHojo's distinctive style.
954,The Leader,"A scroll hanging in yourroom. They say Hojo's smilebrings luck, after all..."
955,Fast Friends,A hanging scroll depictingthe Kamura gang. Everyoneis striking a cute pose.
956,Slayer of Malice,"A hanging scroll presentedto the savior of Kamura,who slew Magnamalo."
957,Moonlit Night,A hanging scroll depictinga moonlit Kamura surroundedby Spiribirds. Beautiful!
958,The Showdown,An artist went wild withthis image of an Arzuros anda Tetranadon wrestling.
959,Felyne Daruma,Kagero brought this from avillage where it's seen as amark of a hunter's bravery.
960,Golden Hojo Cast,A statue modeled afterKamura's Guild Master. Saidto usher in good fortune.
961,Kamura Twins,Traditional dolls resemblingthe village Maidens. Theyare even cuter side-by-side!
962,Lucky Felyne,What lies inside its goldenegg? Your wildest dreams?A tasty omelet?
963,Bombadgy Pot,A teapot with a Bombadgymotif inspired by a localfairy tale.
964,Moofy Doll,A handcrafted Moofah fromanother village. Has a cutelittle bell around its neck.
965,Wheeled Canyne Toy,A Canyne toy made from woodnative to Kamura. Craftedby Iori's steady hands.
966,Pure Machalite,Highly pure machalite isa go-to decoration due toits beautiful blue hue.
967,Crystal Cluster,A fully intact lightcrystalcluster. A popular choicefor mood lighting.
968,Cohoot Lottery,A Cohoot-themed lotterywheel. Try your luck! Youwon't win anything though.
969,Mini Toadversary,A model of the Toadversaryfrom the Training Area.Spouts water from its mouth.
970,Mini Submarine,A model of a submarine.It even floats in water.
971,Arzuros Carving,A reward for collectingShrine Ruins notes. No fishescapes its keen eye!
972,Magnamalo Carving,A reward for collecting allShrine Ruins notes. It dripswith spite and aggression.
973,Tetranadon Carving,A reward for collectingFrost Island notes. Looksreal ready to throw down.
974,Goss Harag Carving,A reward for collecting allFrost Island notes. Looksreal ready to chop it up.
975,Bishaten Carving,A reward for collectingFlooded Forest notes. All itlacks is fruit to lob about.
976,Somnacanth Carving,A reward for collecting allFlooded Forest notes.Oddly hypnotic to behold.
977,Izuchi Carving,A reward for collectingSandy Plains notes. Allfor one and one for all!
978,Almudron Carving,"A reward for collecting allSandy Plains notes. Somehow,someway, it looks slimy."
979,Aknosom Carving,A reward for collectingLava Caverns notes. There'sa fiery quality about it.
980,Rakna-Kadaki Carving,A reward for collecting allLava Caverns notes. Creepyand crawly beyond belief.
981,Ibushi Carving,"A reward for collectingRampage notes. Elegant, butlooks incomplete, somehow."
982,Narwa Carving,A reward for collecting allRampage notes. A trophy tohonor a calamity ended.
983,EZ Meat Bait,Favored by the FloodedForest Giganha. Used toattract hordes. <COL YEL>(Supply Item)</COL>
984,Catalyst,Works with other materialsto enhance their effects.Cannot be used by itself.
985,Net,A hardy net that can supportweight without breaking.Perfect for pitfall traps.
986,Gunpowder Lv2,Combustible powder.Combine with level 1ammo to raise its level.
987,Gunpowder Lv3,Highly combustible powder.Combine with level 1 ammoto raise its level.
988,Steel Egg,An egg of glittering steel.Rare but useless to hunters.Fetches a good price.
989,Silver Egg,An egg of glittering silver.Rare but useless to hunters.Fetches a very good price.
990,Golden Egg,An egg of glittering gold.Incredibly valuable. Sellsfor a fortune.
991,Commendation,A ticket awarded for showingcourage. Collect them and maybewonderful things will happen!
992,High Commendation,A ticket awarded for immensecourage. Collect them and maybewonderful things will happen!
993,Blazenut,Used to make gunpowderthat greatly increasesammo firepower.
994,Flamenut,Used to make gunpowder thatincreases ammo firepower.
995,White Liver,"A white-colored liver, popularfor its juicy texture.<COL YEL>(Account Item)</COL>"
996,Popo Tongue,"Popo tongues are popular,healthy, and fun to eat.<COL YEL>(Account Item)</COL>"
997,Slagtoth Oil,Oil extracted from a Slagtoth'sskin. Made into potions orsalves. <COL YEL>(Account Item)</COL>
998,Monster Guts,Monster innards galore.A prized delicacy.<COL YEL>(Account Item)</COL>
999,Ripened Mushroom,A Unique Mushroom made moreunique by maturing its aromaand flavor. <COL YEL>(Account Item)</COL>
1000,Fine Stomach,A pretty Altaroth stomach.Its contents are delicious.<COL YEL>(Account Item)</COL>
1001,Secret Stash,A pouch carried by a Melynx.Full of miscellaneous junk.<COL YEL>(Account Item)</COL>
1002,Round Acorn,A perfectly round acorn. It'sa Felyne's beloved treasure.<COL YEL>(Account Item)</COL>
1003,Gargwa Guano,Gargwa droppings. Can be driedand powdered for medicinaluse. <COL YEL>(Account Item)</COL>
1004,Gargwa Egg,"An egg laid by a Gargwa.Common in food, yet stillvery costly. <COL YEL>(Account Item)</COL>"
1005,Gold Gargwa Egg,A rare Gargwa egg. Theoriesabound as to reasons for thegold shine. <COL YEL>(Account Item)</COL>
1006,Wyvern Tear,Bitter tears wept by wyvernson certain occasions.<COL YEL>(Account Item)</COL>
1007,Large Wyvern Tear,"Large, bitter tears wept bywyverns on certain occasions.<COL YEL>(Account Item)</COL>"
1008,Beast Tear,Bitter tears wept by fangedbeasts on certain occasions.<COL YEL>(Account Item)</COL>
1009,Large Beast Tear,"Large, bitter tears wept byfanged beasts on certainoccasions. <COL YEL>(Account Item)</COL>"
1010,Drone Substance,A pheromone sometimesreleased by Temnocerans.<COL YEL>(Account Item)</COL>
1011,Queen Substance,A potent pheromone sometimesreleased by Temnocerans.<COL YEL>(Account Item)</COL>
1012,Dragon Treasure,A shiny rock that elderdragons like to collect.<COL YEL>(Account Item)</COL>
1013,Glittering Nacre,Beautiful orb formed withina Tetranadon. It shimmersethereally... <COL YEL>(Account Item)</COL>
1014,Outfit Voucher,A ticket needed to forgelayered armor. For thefashion-conscious hunter.
1015,<COLOR FF0000>#Rejected#</COLOR> I_1015_Name,<COLOR FF0000>#Rejected#</COLOR> I_1015_Explain
1016,Buddy Ticket,Proof of you and your Buddies'rapport. Collect enough ofthem and it might pay off.
1017,Kamura Ticket,Received for contributionsto Kamura Village. If yougive it to the Smithy...
1018,Guild Ticket,A ticket issued by the GuildMaster to those who have aidedthe Guild.
1019,Defender Ticket 1,A token of thanks given tothose who defended Kamura.Use it to Ramp-Up equipment.
1020,Defender Ticket 2,A token of thanks given tothose who defended Kamura.Use it to Ramp-Up equipment.
1021,Defender Ticket 3,A token of thanks given tothose who defended Kamura.Use it to Ramp-Up equipment.
1022,Defender Ticket 4,A token of thanks given tothose who defended Kamura.Use it to Ramp-Up equipment.
1023,Defender Ticket 5,A token of thanks given tothose who defended Kamura.Use it to Ramp-Up equipment.
1024,Defender Ticket 6,A token of thanks given tothose who defended Kamura.Use it to Ramp-Up equipment.
1025,Defender Ticket 7,A token of thanks given tothose who defended Kamura.Use it to Ramp-Up equipment.
1026,Defender Ticket 8,A token of thanks given tothose who defended Kamura.Use it to Ramp-Up equipment.
1027,King's Crest,"A token of an alpha Baggi.The bigger the crest,the stronger they are."
1028,Rath Wingtalon+,Razor-sharp wing talons.Could slice througha tree trunk with ease.
1029,Basarios Tail,A stubby Basarios tailcomposed of minerals moredurable than ore.
1030,Basarios Pleura,The shell that covers aBasarios' torso. Relativelythin and easy to manipulate.
1031,Basarios Pleura+,The rigid shell that coversa Basarios' torso. Still thinbut far denser than usual.
1032,Jaggi Hide+,A quality Jaggi hide with avariety of uses. Popular forits beautiful hue.
1033,Hard Armor Sphere,"A rigid, high-density armorsphere used to solidlyhelp improve armor."
1034,Heavy Armor Sphere,"A heavy, high-density armorsphere used to greatlyhelp improve armor."
1035,Aquaglow Jewel,An indispensable item usedin decorations.
1036,Bloodrun Jewel,An indispensable item usedin decorations. A shame thatthese are so high-end.
1037,Lazurite Jewel,An indispensable item usedin decorations. This onedoesn't come along often.
1038,<COLOR FF0000>#Rejected#</COLOR> I_1038_Name,<COLOR FF0000>#Rejected#</COLOR> I_1038_Explain
1039,<COLOR FF0000>#Rejected#</COLOR> I_1039_Name,<COLOR FF0000>#Rejected#</COLOR> I_1039_Explain
1040,Jumbofruit,A massive fruit that restoreshealth when eaten. Removedpost-quest since it spoils.
1041,Lagniapple,An apple popular amongstFelyne connoisseurs. Prizedby trainers and handlers.
1042,Dung,Exactly as stated.Exudes a pungent smell.Used to make dung bombs.
1043,Dung Bomb,A particularly odorous ballthat causes monsters to flee.
1044,EZ Dung Bomb,A particularly odorous ballthat causes monsters to flee.<COL YEL>(Supply Item)</COL>
1045,Kulu Coin,A coin given to those whohave bested a Kulu-Ya-Kuin the Arena.
1046,Barroth Coin,A coin given to those whohave bested a Barroth inthe Arena.
1047,<COLOR FF0000>#Rejected#</COLOR> I_1047_Name,<COLOR FF0000>#Rejected#</COLOR> I_1047_Explain
1048,Nargacuga Coin,A coin given to those whohave bested a Nargacugain the Arena.
1049,Barioth Coin,A coin given to those whohave bested a Barioth inthe Arena.
1050,Rajang Coin,A coin given to those whohave bested a Rajang inthe Arena.
1051,<COLOR FF0000>#Rejected#</COLOR> I_1051_Name,<COLOR FF0000>#Rejected#</COLOR> I_1051_Explain
1052,<COLOR FF0000>#Rejected#</COLOR> I_1052_Name,<COLOR FF0000>#Rejected#</COLOR> I_1052_Explain
1053,Bazelgeuse Coin,A coin given to those whohave bested a Bazelgeusein the Arena.
1054,Pinnacle Coin,A commemorative coin bestowed onhunters who have mastered the craft.The value of its sheen? Priceless.
1055,Hunter King Coin,A silver coin given to truehunters. Shines with all theglory of the Hunter King.
1056,Ace Hunter Coin,A golden coin given to hunters atthe pinnacle of their field. Only asmall handful ever know such honor.
1057,<COLOR FF0000>#Rejected#</COLOR> I_1057_Name,<COLOR FF0000>#Rejected#</COLOR> I_1057_Explain
1058,<COLOR FF0000>#Rejected#</COLOR> I_1058_Name,<COLOR FF0000>#Rejected#</COLOR> I_1058_Explain
1059,C. Piercing Ammo,<COLOR FF0000>#Rejected#</COLOR> I_1059_Explain
1060,Gray Seed,"Seeds from a monster, soakedin explosive oil. Too dangerousto keep after a quest."
1061,Crimson Seed,"Seeds from a monster, soakedin explosive oil. Too dangerousto keep after a quest."
1062,Great Wirebug,Capable of sending hunterssoaring in a set direction.
1063,2x Ballista Shot,<COLOR FF0000>#Rejected#</COLOR> I_1063_Explain
1064,3x Ballista Shot,<COLOR FF0000>#Rejected#</COLOR> I_1064_Explain
1065,<COLOR FF0000>#Rejected#</COLOR> I_1065_Name,<COLOR FF0000>#Rejected#</COLOR> I_1065_Explain
1066,Friend Voucher,A ticket awarded as a tokenof hunting comradery. Use itwith the Melding Pot.
1067,Water Barrel Bomb,A water-scattering blue seedbarrel bomb. Too dangerousto keep after a quest.
1068,Thunder Barrel Bomb,An electrifying gold seedbarrel bomb. Too dangerousto keep after a quest.
1069,Ice Barrel Bomb,A freezing silver seedbarrel bomb. Too dangerousto keep after a quest.
1070,Blue Seed,"Seeds from a monster, soakedwith water. Too dangerous tokeep after a quest."
1071,Gold Seed,"Seeds from a monster, buzzingwith electricity. Too dangerousto keep after a quest."
1072,Silver Seed,"Seeds from a monster, chilledwith cold air. Too dangerousto keep after a quest."
1073,2x Cannon Ammo,<COLOR FF0000>#Rejected#</COLOR> I_1073_Explain
1074,2x Cannon Ammo+,<COLOR FF0000>#Rejected#</COLOR> I_1074_Explain
1075,Defender Ticket 9,A token of thanks given tothose who defended Kamura.Use it to Ramp-Up equipment.
1076,Bhernastone,A decorative jewel importedfrom a rustic village.Fetches a good price.
1077,Dundormarin,A decorative jewel importedfrom a mountain village.Fetches a good price.
1078,Loc Lac Ore,A decorative jewel importedfrom a desert town.Fetches a good price.
1079,Val Habar Quartz,A decorative jewel importedfrom a market of caravans.Fetches a good price.
1080,Minegardenite,A decorative jewel importedfrom a hunting village.Fetches a good price.
1081,<COLOR FF0000>#Rejected#</COLOR> I_1081_Name,<COLOR FF0000>#Rejected#</COLOR> I_1081_Explain
1082,Wisdom Crystal,Crystal said to grant wisdom.Spectacles made from it offeran intelligent facade.
1083,Wild Dark Leather,"Jet-black, glossy leather.Exudes an untamable flair.Material used for leg armor."
1084,Disguise Device,Item used by a disguise-lovingPalico. Used to forge layeredarmor in her image.
1085,Shady Crystal,Emits a unique aura due tothe light it absorbs. Materialused to make stylish glasses.
1086,,
1087,,
1088,,
1089,,
1090,,
1091,,
1092,,
1093,,
1094,,
1095,,
1096,Mudbeetle,"A beetle that rolls up mud intoa ball. When thrown, the ballis imbued with water element."
1097,Paratoad,A frog that discharges aparalyzing gas. Stops anycreature dead in its tracks.
1098,Puppet Spider,"A spider that spits a stickyweb, which can be used likereins for Wyvern Riding."
1099,Escuregot,A large green snail. Spraysa restorative mist whenused.
1100,Aurortle,A turtle shouldering ananthill that can bear thebrunt of brutal hits.
1101,Stinkmink,A weasel that sprays specialpheromones that attractmonsters.
1102,Wailnard,A pheasant with a uniquered sac. Its call draws inlarge monsters.
1103,Firebeetle,A beetle that rolls up lava rocksinto balls. Throw the ball toengulf a target in flames.
1104,Thunderbeetle,A beetle that rolls up mudcontaining thunder-infusedmonster hair into balls. ZAP!
1105,Snowbeetle,A beetle that rolls up snow intoice balls. Not recommendedfor a friendly snowball fight.
1106,Trapbugs,Insects with sharp horns.A monster that tramplesthem will flee temporarily.
1107,Lanternbug,"A glowing caterpillar thatexplodes when hit, dealinga fixed amount of damage."
1108,Brewhare,A moss-covered rabbit. Canbe used to improve theeffects of some items.
1109,Antidobra,A snake that shoots a poisonantidote. Can be used tocure and prevent poison.
1110,Sleeptoad,"A frog that discharges asleep-inducing gas, sendingfoes straight to dreamland."
1111,Poisontoad,A frog that dischargesa poisonous gas.
1112,Blastoad,A frog that dischargesa combustible gasguaranteed to be a blast!
1113,Spiribird,"A tiny, softly glowing bird.The aroma of the pollen onits body grants a boon."
1114,Golden Spiribug,A golden insect.Restores some stamina whenpicked up and can be stored.
1115,Gilded Spiribug,A honey-gold insect.Restores some stamina whenpicked up and can be stored.
1116,Gustcrab,A crab that shares symbiosiswith fungi. Creates guststhat can propel you upwards.
1117,,
